Mixture	LFQ.intensity.imputed_B.memory_04_steady-state	LFQ.intensity.imputed_B.naive_04_steady-state	LFQ.intensity.imputed_B.plasma_04_steady-state	LFQ.intensity.imputed_mTregs_04_steady-state	LFQ.intensity.imputed_T4.naive_04_steady-state	LFQ.intensity.imputed_nTregs_04_steady-state	LFQ.intensity.imputed_T4.CM_04_steady-state	LFQ.intensity.imputed_T4.EM_04_steady-state	LFQ.intensity.imputed_T4.EMRA_04_steady-state	LFQ.intensity.imputed_Th1_04_steady-state	LFQ.intensity.imputed_Th17_04_steady-state	LFQ.intensity.imputed_Th2_04_steady-state	LFQ.intensity.imputed_T8.naive_04_steady-state	LFQ.intensity.imputed_T8.CM_04_steady-state	LFQ.intensity.imputed_T8.EM_04_steady-state	LFQ.intensity.imputed_T8.EMRA_04_steady-state	LFQ.intensity.imputed_mDC_04_steady-state	LFQ.intensity.imputed_pDC_04_steady-state	LFQ.intensity.imputed_Basophil_04_steady-state	LFQ.intensity.imputed_Eosinophil_04_steady-state	LFQ.intensity.imputed_Neutrophil_04_steady-state	LFQ.intensity.imputed_MO.classical_04_steady-state	LFQ.intensity.imputed_MO.intermediate_04_steady-state	LFQ.intensity.imputed_MO.nonclassical_04_steady-state	LFQ.intensity.imputed_NK.bright_04_steady-state	LFQ.intensity.imputed_NK.dim_04_steady-state	P-value	Correlation	RMSE
healthy_sample_0	0.0425164330709308	0.0459383281299783	0.0184540278688039	0.038087788131554	0.0788171709235737	0.0243284087410693	0.0550294544874774	0.0469081863371977	0.0211080671852566	0.0539841267848114	0.0454459514876078	0.0487082599768153	0.0698981260493827	0.0524415391587951	0.0552652584356385	0.0428910400593454	0.0010954181465301	0.00560983710283739	0.0216641267540309	0.0203252088293617	0.0811541454491607	0.0663893892471913	0.0106178572507992	0.0225926242795707	0.00780152698216915	0.0229276991301112	0	0.99857060467948	0.0930041725157249
healthy_sample_1	0.0519236874646601	0.0346489948848235	0.0194236694663363	0.0231883182400002	0.0902261315935337	0.016699797163565	0.0785562726309537	0.0355677104945712	0.0153718831425488	0.0502128606831868	0.0526354789167351	0.0343144927671187	0.0609185048617153	0.0682211690264743	0.0692317477410113	0.0313657712470176	0.00081687891987022	0.00729405441468039	0.0188141298506182	0.0236728631774899	0.0775479770818677	0.0683895270583033	0.00723161380462418	0.019982383318521	0.0174864897674902	0.026257592282283	0	0.998881603331281	0.0880665722064465
healthy_sample_2	0.046285174640424	0.0436454020340526	0.0189156108818143	0.0300470339590905	0.0878970919656169	0.0244844483263078	0.0716318784577381	0.0363344216963855	0.0221468936303125	0.0559697824158223	0.0520925380183326	0.0306533977465945	0.062476209705707	0.0410805717769807	0.0686170991200934	0.0301443486578647	0.00446966436175495	0.0094237533903599	0.0201964870185678	0.0239854602414014	0.0842058330352721	0.0609583511504359	0.0182970343459298	0.0156262167360574	0.0152993781327011	0.0251159185543821	0	0.998643875175724	0.0938089489456232
healthy_sample_3	0.0374728489696046	0.0422447878146369	0.0175137376093257	0.0233729504096201	0.0825696720561217	0.0234730563347195	0.0954433654219825	0.0373285144105857	0.0206501421748556	0.0486988043367181	0.0426481812887747	0.0343024341325848	0.0517886333584495	0.0534330694117936	0.0675483845100555	0.0338577539850391	0	0.010279549831109	0.0202432448073055	0.0256088182739731	0.0849254660351197	0.0763141877239071	0.0149498493929455	0.0177261188883224	0.0176027164753464	0.0200037123471037	0	0.998798005606902	0.0925844068885244
healthy_sample_4	0.0433717894225456	0.0473868620442612	0.0178270052543668	0.0244330913486994	0.0967376131412598	0.0282624717264708	0.057036534402009	0.0508460557185295	0.0166340326243627	0.0502588526833754	0.0631543618141971	0.0281934415943398	0.0520782470853077	0.0530775012131292	0.0676386791150182	0.035342755890323	0	0.00753624389433702	0.0216021313778144	0.023399888433621	0.0763353163225418	0.0696653003985157	0.0103669380542089	0.0169515363598524	0.0129895221812206	0.0288738278996929	0	0.998696929142634	0.09104785450325
unhealthy_sample_0	0.377355338779192	0.336835505878949	0.0483852332388855	0.00869953582272012	0.0332861899491945	0.0225129642387073	0	0	0.0186313784764275	0.00249294757296825	0.0124033734216797	0.00377475658161757	0.0255083290851523	0.00307247308913801	0.00150283788502863	0	0	0.00482101123104897	0.0106860844256384	0.011228351903042	0.0201659438032525	0.0161253553726308	0	0.0100468677694169	0.0135521972296048	0.0189133242457048	0	0.98723618613559	0.166991249539375
unhealthy_sample_1	0.355184366992024	0.410867242120931	0.0390356947798994	0.000236530892095401	0.0179653307310238	0.00547056947762708	0.0119504951649874	0	0.0177277607142407	0.007409448997013	0.00198285425572709	0.0172596609073563	0.016051028102882	0.00594023988885741	0.00997747077080477	0	0	0.00519146838162094	0.0059179435728887	0.0154614722104785	0.0176763822338676	0.0144535108982509	0.000482882683119657	0.00339297328330759	0.00461063875533058	0.0157540341856671	0	0.996663901230613	0.0967712700274781
unhealthy_sample_2	0.4398854997708	0.27540302502676	0.0451823719079893	0.00699688447633672	0.0381313936698134	0.0123776739659923	0.011808033907902	0	0.00536316760848683	0.0116656527527803	0.0148290236794317	0	0.0303975241180338	0.00236334672921678	0.0155318211548049	0.00113106914648196	0	0.00638622297279602	0.0105957569431606	0.0131487484472378	0.0215727718943693	0.0124564581088164	0	0.00541846632290894	0.0158397123171978	0.00351537507868285	0	0.990997079760812	0.143041847077313
unhealthy_sample_3	0.443813226424377	0.288251234653599	0.0411474532929445	0.00810997759786852	0.0308829459010397	0.0126589122962821	0.0116015040152463	0	0.0128290916034898	0.0044720147063478	0.0180892833584148	0	0.0159397475194709	0.00886905580449932	0.00629449555400162	0.00033678208686533	0	0.00704615548249254	0.00761594659477481	0.0159629641961022	0.0207278975187855	0.0147498989360302	0	0.0146035161653115	0.0135729217310623	0.00242497456099433	0	0.992089473115113	0.135297239707098
unhealthy_sample_4	0.4478768572755	0.262877649744391	0.040500978842728	0.0087715778937082	0.0430849375500555	0.0146636363003811	0.00432160221777407	0	0.0063372305300089	0.00176431243545481	0.0137350399231965	0	0.0190816799371691	0.00949277910919348	0.0200304421365186	0.00364480275263833	0	0.00645698762251246	0.0130613020466914	0.0117216773347332	0.0219426868847728	0.0146377731811404	0	0.0173858147395707	0.0140224137434258	0.0045878177984359	0	0.992433804516738	0.132798130145259
