,B cells,T cells,Myeloid cells,NK cells,"B cells, real","T cells, real","Myeloid cells, real","NK cells, real"
0,0.1284172170195644,0.21412536530878049,0.0771512791998734,0.5792729087655646,0.12311171,0.01560957,0.03607365,0.82520507
1,0.11443428967309369,0.30330344280929533,0.0828143790863089,0.50083337300619,0.12311171,0.01560957,0.03607365,0.82520507
2,0.12237183205450052,0.3105140633427751,0.0963095956531782,0.47209101623188654,0.12311171,0.01560957,0.03607365,0.82520507
3,0.1220974136422947,0.3051687822073872,0.09692914491874831,0.47680435910171093,0.12311171,0.01560957,0.03607365,0.82520507
4,0.1251343652442258,0.3004833800260043,0.11233818026133119,0.46554542517161424,0.12311171,0.01560957,0.03607365,0.82520507
5,0.117926572212793,0.2596560924878033,0.09547995093338599,0.5258700071096274,0.12311171,0.01560957,0.03607365,0.82520507
6,0.1190569660013023,0.279179132002382,0.09613111326705451,0.5048242962148335,0.12311171,0.01560957,0.03607365,0.82520507
7,0.1226746009759263,0.2225782399939279,0.07628594047521461,0.5793199313669037,0.12311171,0.01560957,0.03607365,0.82520507
8,0.13393624473992338,0.2920653506873667,0.1089249476726457,0.4672358965222647,0.12311171,0.01560957,0.03607365,0.82520507
9,0.11486398228957101,0.2434366101569202,0.0858653967654091,0.5506942860450458,0.12311171,0.01560957,0.03607365,0.82520507
10,0.10179474720192269,0.4233271362055145,0.09067739330082,0.3857376750728285,0.09125808,0.22551629,0.04227402,0.64095161
11,0.0940486880946665,0.429628996912779,0.0854803391110794,0.39436720168453976,0.09125808,0.22551629,0.04227402,0.64095161
12,0.1092314121803063,0.4174299759596145,0.0892980963266005,0.383110764536481,0.09125808,0.22551629,0.04227402,0.64095161
13,0.0927008072124491,0.3610625893380088,0.07603124683407529,0.46910560765973,0.09125808,0.22551629,0.04227402,0.64095161
14,0.0989580553580799,0.39151621659062086,0.09120442380572799,0.4178107107368473,0.09125808,0.22551629,0.04227402,0.64095161
15,0.10720856938112791,0.3828383365849232,0.072902124966363,0.4391860003343705,0.09125808,0.22551629,0.04227402,0.64095161
16,0.0926917950190806,0.3632120678832194,0.0696716527048215,0.4715158797836985,0.09125808,0.22551629,0.04227402,0.64095161
17,0.0973304939268315,0.38823453378991973,0.0834232169242485,0.43139618540035485,0.09125808,0.22551629,0.04227402,0.64095161
18,0.0873632143059494,0.4108984627209984,0.08771831926841939,0.41574944220536336,0.09125808,0.22551629,0.04227402,0.64095161
19,0.1023765991122981,0.426091738665708,0.09693924472760111,0.3754723835749873,0.09125808,0.22551629,0.04227402,0.64095161
