Mixture	LFQ.intensity.imputed_B.memory_04_steady-state	LFQ.intensity.imputed_B.naive_04_steady-state	LFQ.intensity.imputed_B.plasma_04_steady-state	LFQ.intensity.imputed_mTregs_04_steady-state	LFQ.intensity.imputed_T4.naive_04_steady-state	LFQ.intensity.imputed_nTregs_04_steady-state	LFQ.intensity.imputed_T4.CM_04_steady-state	LFQ.intensity.imputed_T4.EM_04_steady-state	LFQ.intensity.imputed_T4.EMRA_04_steady-state	LFQ.intensity.imputed_Th1_04_steady-state	LFQ.intensity.imputed_Th17_04_steady-state	LFQ.intensity.imputed_Th2_04_steady-state	LFQ.intensity.imputed_T8.naive_04_steady-state	LFQ.intensity.imputed_T8.CM_04_steady-state	LFQ.intensity.imputed_T8.EM_04_steady-state	LFQ.intensity.imputed_T8.EMRA_04_steady-state	LFQ.intensity.imputed_mDC_04_steady-state	LFQ.intensity.imputed_pDC_04_steady-state	LFQ.intensity.imputed_Basophil_04_steady-state	LFQ.intensity.imputed_Eosinophil_04_steady-state	LFQ.intensity.imputed_Neutrophil_04_steady-state	LFQ.intensity.imputed_MO.classical_04_steady-state	LFQ.intensity.imputed_MO.intermediate_04_steady-state	LFQ.intensity.imputed_MO.nonclassical_04_steady-state	LFQ.intensity.imputed_NK.bright_04_steady-state	LFQ.intensity.imputed_NK.dim_04_steady-state	P-value	Correlation	RMSE
healthy_sample_0	0.0391187092912208	0.0493794833393945	0.0223850091827361	0.0364316594547748	0.0757665613781793	0.0240048461857773	0.0536192660813239	0.0467261053431894	0.021110374620421	0.0509833715410002	0.0419552421559911	0.0522814148543138	0.070360088266827	0.0521858447478922	0.0538537194741987	0.0417986640993279	0	0.00561214444449117	0.0217736723741825	0.0232964457984227	0.0832179196229968	0.0663975636794884	0.0113086733141214	0.0219612627502876	0.0105298204178867	0.0239421375815547	0	0.998428378609313	0.0962295308417436
healthy_sample_1	0.0507320550396165	0.0351133439063642	0.02534874854969	0.0230704087211182	0.0896948645491437	0.0172263752050907	0.078071181272893	0.0339104623594025	0.0159197541821599	0.0490836391704998	0.0501820239221514	0.0327963757737942	0.0615803354258385	0.0674748649850623	0.0681907994392008	0.0301190035497956	0	0.00784075842648801	0.0188522267990657	0.025237055615541	0.0791439145370227	0.0690487753154725	0.007438560446473	0.0202345961529983	0.0168623708595683	0.0268275057955493	0	0.998723929408549	0.0917498663048827
healthy_sample_2	0.0422607849329858	0.0452568334795945	0.0254444313172639	0.027780990771096	0.0889474274989159	0.0236494254845508	0.0712863932976697	0.033122491377905	0.021421462740767	0.0551002151062913	0.0506671551293553	0.0306159316638943	0.061911661174365	0.0441835874588171	0.0680376830744169	0.0297558105203691	0.00198658229646778	0.0103101859636685	0.0204743909201452	0.0262329596937586	0.0858257465892177	0.0625155803194284	0.0186630518029819	0.0151394944861603	0.0142205687998274	0.0251891541000868	0	0.998493098055599	0.0973777466842486
healthy_sample_3	0.0361457537124258	0.0434698148618914	0.0213955750099026	0.020804822222403	0.0818960290334317	0.0206212313755761	0.0925536209194572	0.0338284206991987	0.02101753872603	0.0474573035378222	0.0398321295173102	0.0326673546944824	0.0541614612625326	0.0558978584962374	0.0646207989266936	0.0373152853529725	0.00241046720891275	0.0120200219596675	0.0203331812337738	0.0281016234903881	0.0903256100168356	0.0755075311064796	0.0131302881263471	0.0177863237813746	0.0138992040011212	0.0228007507267323	0	0.998613860095835	0.0969116368376183
healthy_sample_4	0.0428888941566162	0.0467033900925065	0.0217314580253621	0.0238821436634748	0.0957997670721964	0.0240486021799391	0.0592720918587193	0.0506121211392104	0.014813716111626	0.0488604412867853	0.0605883757537499	0.0269853534283619	0.0533974465851086	0.0521529203435424	0.0683011743830549	0.0371301363745508	0.000700863822197513	0.00829615428988559	0.022057587709685	0.0243546073849164	0.0811686175944421	0.0687195570351648	0.010438031673869	0.0163804922652137	0.0143198734320878	0.0263961823377339	0	0.998558781467256	0.0942421976528859
unhealthy_sample_0	0.386198891242497	0.345741820264298	0.0412184047870034	0.00996639293113642	0.0321227250489874	0.0198588235391858	0	0	0.0132140949132006	0.003710639441107	0.012040663671507	0.00751335307708558	0.025380231153252	0.00374909846243652	0.000958724428942232	0	0	0.00489607728548933	0.0116224147870572	0.00937028909612081	0.0177268983707926	0.0124753025719329	0	0.0102136267601455	0.0126839564045119	0.019337571763311	0	0.987375673488935	0.164969694040542
unhealthy_sample_1	0.353977837438241	0.410742509733547	0.0382565625337777	0	0.0141444312706023	0.00713634912195013	0.0163029511575907	0	0.0160734176753018	0.00610613207505488	0.00159066562536845	0.0192388694586932	0.0180845093450639	0.00724184172628938	0.00779172436163412	0	0	0.00384236517809977	0.00652872427636412	0.0146214351821782	0.0174045850589062	0.0146602223444111	0	0.00387288902938655	0.00390201462582574	0.0184799627817139	0	0.996851394490362	0.0946502327453718
unhealthy_sample_2	0.448837145916042	0.280192358406656	0.0382062907020819	0.00436354567680167	0.0373005008730745	0.00874584961833482	0.0106441538258624	0	0.00601193846085476	0.014566790616428	0.0168325452238703	0	0.0309453073277442	0.00320769691578285	0.0111075091176041	0.00187328490735079	0	0.00847137309984044	0.0120288334727182	0.00975989281603271	0.0191310948931173	0.0141440528005641	0	0.0056639379694634	0.0129006100188644	0.00506528734091119	0	0.991308326222121	0.139689329954023
unhealthy_sample_3	0.447309803285666	0.292361893915406	0.0343860076542982	0.0114000756699068	0.0304354962428491	0.0124653033871235	0.00869622026121563	0	0.0127184803958727	0.00500767745606493	0.0173051885275961	0	0.0182798422064471	0.00661798431591087	0.0104496183235319	0	0	0.00758378047242498	0.00570855903350014	0.0147317888735964	0.0193175104897403	0.0108651215210344	0	0.0165036699894485	0.012328228815444	0.00552774916292197	0	0.99232784396329	0.13243870095765
unhealthy_sample_4	0.450659120737085	0.261457406871793	0.0327141487844009	0.0154198136501693	0.0403617453439172	0.0119365857620972	0.00603234767152208	0	0.0114681361873528	0.00959754601115044	0.0139397997584918	0	0.0212909828385158	0.0113394998115001	0.0117546963951376	0.00650568816457116	0	0.00837890134507781	0.00753989760470522	0.0123924437633992	0.0197650675208613	0.0143793343812556	0	0.0158961340602866	0.0165054502323957	0.000665253104314422	0	0.992688443966442	0.129735409085424
