,B cells,T cells,Myeloid cells,NK cells,"B cells, real","T cells, real","Myeloid cells, real","NK cells, real"
0,0.0924612605835182,0.6289943633399908,0.2064919028050683,0.0720524732714211,0.09125808,0.64095161,0.22551629,0.04227402
1,0.0935608880569912,0.6296934557319941,0.1960392917319536,0.08070636447906,0.09125808,0.64095161,0.22551629,0.04227402
2,0.0834829299277565,0.6409775415569786,0.2053596008103661,0.0701799277048981,0.09125808,0.64095161,0.22551629,0.04227402
3,0.09030909489644451,0.6422920236892521,0.1988958562502095,0.0685030251640927,0.09125808,0.64095161,0.22551629,0.04227402
4,0.0884927844644177,0.639583387199631,0.1991732514423458,0.0727505768936043,0.09125808,0.64095161,0.22551629,0.04227402
5,0.0967715459591366,0.6330108219478419,0.19801476975029422,0.0722028623427261,0.09125808,0.64095161,0.22551629,0.04227402
6,0.0967506543757511,0.6436198841616246,0.19897227702452303,0.060657184438100906,0.09125808,0.64095161,0.22551629,0.04227402
7,0.09174222638839061,0.6359645926110711,0.2111952177810966,0.0610979632194405,0.09125808,0.64095161,0.22551629,0.04227402
8,0.0896079851147252,0.6230755141477615,0.201502240177022,0.0858142605604901,0.09125808,0.64095161,0.22551629,0.04227402
9,0.0947785001996095,0.6279732557464056,0.1966694946468191,0.080578749407165,0.09125808,0.64095161,0.22551629,0.04227402
10,0.09451390189656089,0.6299072463724869,0.2083806286892943,0.0671982230416565,0.09125808,0.64095161,0.22551629,0.04227402
11,0.0949585369393288,0.6337847127205009,0.20442564347183592,0.0668311068683333,0.09125808,0.64095161,0.22551629,0.04227402
12,0.09212386811052731,0.6337775050023533,0.2026703751715493,0.0714282517155692,0.09125808,0.64095161,0.22551629,0.04227402
13,0.09520791680774969,0.6314250150082452,0.20574650983924012,0.0676205583447638,0.09125808,0.64095161,0.22551629,0.04227402
14,0.0975041548014227,0.624638281389985,0.20033240866259996,0.0775251551459914,0.09125808,0.64095161,0.22551629,0.04227402
15,0.0916709768149611,0.645092525613625,0.19675416254850808,0.0664823350229047,0.09125808,0.64095161,0.22551629,0.04227402
16,0.0904026768754158,0.6549317417403964,0.1987422552177977,0.05592332616638909,0.09125808,0.64095161,0.22551629,0.04227402
17,0.09971172621332919,0.6331444408125267,0.1977595837413043,0.0693842492328384,0.09125808,0.64095161,0.22551629,0.04227402
18,0.0888766597101793,0.6215772076834425,0.2020662926909207,0.0874798399154566,0.09125808,0.64095161,0.22551629,0.04227402
19,0.09266244141462521,0.6322895099628207,0.20280867877877312,0.07223936984378,0.09125808,0.64095161,0.22551629,0.04227402
20,0.0897492402555623,0.6319242012380057,0.2074172621807603,0.0709092963256707,0.09125808,0.64095161,0.22551629,0.04227402
21,0.0920169388832554,0.6306697771346623,0.20179535648791638,0.0755179274941648,0.09125808,0.64095161,0.22551629,0.04227402
22,0.0968322210517739,0.6221110733913464,0.2087280010209557,0.0723287045359229,0.09125808,0.64095161,0.22551629,0.04227402
23,0.0870526908064225,0.6263686859109003,0.20433820300019717,0.0822404202824785,0.09125808,0.64095161,0.22551629,0.04227402
24,0.0892655773909161,0.6270117362550902,0.20224293670323043,0.0814797496507623,0.09125808,0.64095161,0.22551629,0.04227402
25,0.10162831702781,0.6299855850946416,0.2016485450119436,0.0667375528656036,0.09125808,0.64095161,0.22551629,0.04227402
26,0.08998376698890381,0.6341247701701687,0.1995504995824216,0.0763409632585048,0.09125808,0.64095161,0.22551629,0.04227402
27,0.0893464473414742,0.6470322151985071,0.2044606179697462,0.0591607194902714,0.09125808,0.64095161,0.22551629,0.04227402
28,0.0866489838286475,0.6422247889735292,0.20350295957663342,0.0676232676211887,0.09125808,0.64095161,0.22551629,0.04227402
29,0.09085276084939539,0.6372106001189007,0.1930319766037255,0.0789046624279771,0.09125808,0.64095161,0.22551629,0.04227402
30,0.0920889298058168,0.6291155290802435,0.20431277989782842,0.07448276121611,0.09125808,0.64095161,0.22551629,0.04227402
31,0.0920439301089452,0.6332661350376378,0.2123771217033982,0.0623128131500178,0.09125808,0.64095161,0.22551629,0.04227402
32,0.094308816844125,0.6351508132323439,0.208165396338145,0.0623749735853846,0.09125808,0.64095161,0.22551629,0.04227402
33,0.0910330366679645,0.6271172899161241,0.20992074679680758,0.0719289266191027,0.09125808,0.64095161,0.22551629,0.04227402
34,0.0913398889564278,0.637150763282213,0.2006336528558744,0.0708756949054839,0.09125808,0.64095161,0.22551629,0.04227402
35,0.09337295766865711,0.6323841832348852,0.2066678992680323,0.0675749598284242,0.09125808,0.64095161,0.22551629,0.04227402
36,0.0925740913582644,0.6357053032725873,0.2012445616203265,0.0704760437488211,0.09125808,0.64095161,0.22551629,0.04227402
37,0.08686512101161309,0.6431810752049758,0.20150568761097717,0.0684481161724325,0.09125808,0.64095161,0.22551629,0.04227402
38,0.1009711695045199,0.6445199901110391,0.1886624619133306,0.0658463784711093,0.09125808,0.64095161,0.22551629,0.04227402
39,0.089725397729647,0.6311854083952196,0.2001675513735096,0.07892164250162259,0.09125808,0.64095161,0.22551629,0.04227402
40,0.0974069793766015,0.6360074745546518,0.2013697668730457,0.0652157791956999,0.09125808,0.64095161,0.22551629,0.04227402
41,0.0865701618215611,0.6407469762240032,0.199930296325433,0.0727525656290015,0.09125808,0.64095161,0.22551629,0.04227402
42,0.092291394861206,0.6432995889922691,0.20320335386519128,0.0612056622813322,0.09125808,0.64095161,0.22551629,0.04227402
43,0.0900136349375068,0.6340339339218725,0.2037511609261174,0.0722012702145025,0.09125808,0.64095161,0.22551629,0.04227402
44,0.0965769634245862,0.6281020805649847,0.19970196985090302,0.0756189861595251,0.09125808,0.64095161,0.22551629,0.04227402
45,0.0987974488427834,0.653822949914776,0.19223238161071549,0.0551472196317237,0.09125808,0.64095161,0.22551629,0.04227402
46,0.08575701211218731,0.6485342018392681,0.2035623511963684,0.0621464348521754,0.09125808,0.64095161,0.22551629,0.04227402
47,0.0923179812249259,0.6295557807041786,0.2096423877481194,0.0684838503227751,0.09125808,0.64095161,0.22551629,0.04227402
48,0.0923063267683239,0.633810570678786,0.2029949287126977,0.0708881738401916,0.09125808,0.64095161,0.22551629,0.04227402
49,0.09726693371956821,0.6248123925215913,0.20170044074920507,0.0762202330096345,0.09125808,0.64095161,0.22551629,0.04227402
50,0.09625863053096981,0.6407441778564787,0.1951400679074313,0.0678571237051191,0.09125808,0.64095161,0.22551629,0.04227402
51,0.093875041698523,0.6297213045211154,0.20140992656166629,0.07499372721869439,0.09125808,0.64095161,0.22551629,0.04227402
52,0.0959953970996161,0.6397477070350326,0.1944497916316303,0.0698071042337199,0.09125808,0.64095161,0.22551629,0.04227402
53,0.0897805637500731,0.6418104687417612,0.2054771313137424,0.0629318361944224,0.09125808,0.64095161,0.22551629,0.04227402
54,0.0922747924999572,0.6265653929474679,0.20162204861696992,0.079537765935604,0.09125808,0.64095161,0.22551629,0.04227402
55,0.0965255915973022,0.6423104650843501,0.19375615495698967,0.0674077883613568,0.09125808,0.64095161,0.22551629,0.04227402
56,0.09312731492369991,0.6331120128518064,0.19974497003140818,0.0740157021930843,0.09125808,0.64095161,0.22551629,0.04227402
