Mixture	LFQ.intensity.imputed_B.memory_04_steady-state	LFQ.intensity.imputed_B.naive_04_steady-state	LFQ.intensity.imputed_B.plasma_04_steady-state	LFQ.intensity.imputed_mTregs_04_steady-state	LFQ.intensity.imputed_T4.naive_04_steady-state	LFQ.intensity.imputed_nTregs_04_steady-state	LFQ.intensity.imputed_T4.CM_04_steady-state	LFQ.intensity.imputed_T4.EM_04_steady-state	LFQ.intensity.imputed_T4.EMRA_04_steady-state	LFQ.intensity.imputed_Th1_04_steady-state	LFQ.intensity.imputed_Th17_04_steady-state	LFQ.intensity.imputed_Th2_04_steady-state	LFQ.intensity.imputed_T8.naive_04_steady-state	LFQ.intensity.imputed_T8.CM_04_steady-state	LFQ.intensity.imputed_T8.EM_04_steady-state	LFQ.intensity.imputed_T8.EMRA_04_steady-state	LFQ.intensity.imputed_mDC_04_steady-state	LFQ.intensity.imputed_pDC_04_steady-state	LFQ.intensity.imputed_Basophil_04_steady-state	LFQ.intensity.imputed_Eosinophil_04_steady-state	LFQ.intensity.imputed_Neutrophil_04_steady-state	LFQ.intensity.imputed_MO.classical_04_steady-state	LFQ.intensity.imputed_MO.intermediate_04_steady-state	LFQ.intensity.imputed_MO.nonclassical_04_steady-state	LFQ.intensity.imputed_NK.bright_04_steady-state	LFQ.intensity.imputed_NK.dim_04_steady-state	P-value	Correlation	RMSE
healthy_sample_0	0.0488259768415195	0.0328871026479872	0	0.0345307360654394	0.0703986013134689	0.00876028508868617	0.0908739246523629	0.0586929695248137	0.000200127974839886	0.0730569634824726	0.0315851190400474	0.0495099753827451	0.0836520913048344	0.0209432590480554	0.0674989492168657	0.0430002149479097	0.00935842598413017	0.0161339423853709	0.0224417757935562	0.0150444635560457	0.0767693255649795	0.0645731177304839	0.00664616405611365	0.0250175240436014	0.0247277012183922	0.0248712631352782	0	0.999279222037725	0.0730455092159431
healthy_sample_1	0.0583361784708454	0.0439880694722591	0	0.0312496832127938	0.0633204823659302	0.007329148079819	0.0753275024052423	0.0807006171359774	0	0.0685134921893269	0.0212062558722862	0.036295771622406	0.0889926608864397	0.0268433737131227	0.0757278328087163	0.0378601905450253	0.00843354241866085	0.0145192047104433	0.0175576240855318	0.0151951067352203	0.0742158254992493	0.0640001401388861	0.0108600227577884	0.0242710176896755	0.0284606248270381	0.0267956323573159	0	0.999028311778755	0.0758347404504675
healthy_sample_2	0.050732179137673	0.0436795297090687	0	0.0338289368357136	0.0774868409180435	0.00893795071188819	0.089551668289245	0.0683105654594179	0	0.0834036127362358	0.0304271659842739	0.0324156227022778	0.0885748470253891	0.0383534663279628	0.0676656244221304	0.0472741930205078	0.00618808520168134	0.0102425338316107	0.0146727532077172	0.0148012107163582	0.0625714387046201	0.0487681779213199	0.00732932951175872	0.0224096477966548	0.0224465947669706	0.029928025061481	0	0.998928517269354	0.071798962180494
healthy_sample_3	0.0516338366661455	0.0404081207034981	0	0.0321411831176637	0.0622463620644106	0.00881921479465451	0.0981050778056088	0.0404080707826858	0.00262091923115087	0.0760705007015222	0.042466282232995	0.0421730192690111	0.0842944478993071	0.0215110483190188	0.0790991327805307	0.0408652581428573	0.00434835648879528	0.0160397530940224	0.01843414908804	0.0175387100835151	0.0759703054348152	0.0667499414152301	0.0153210245888054	0.0206663688803163	0.0220592787461135	0.0200096376692864	0	0.998956895748265	0.0774797514766465
healthy_sample_4	0.0388140405671902	0.0457241098569913	0	0.0343726930877055	0.0689105269115802	0.00914727475327728	0.0856498231264602	0.0481687613043137	0	0.0663182361119792	0.0352635638765029	0.0386316183158962	0.0658919751757578	0.0674629652796702	0.0774837204518968	0.0285979505232729	0.0110134966831759	0.0153762906804006	0.0174797201192866	0.0148604593755679	0.0847261071782615	0.0611045504525543	0.00607738778619494	0.0310017096658587	0.0225975733507222	0.0253254453654826	0	0.999163926254218	0.0760111337736232
unhealthy_sample_0	0.379059663254562	0.4254807608783	0.0154527337474986	0.0104956227315734	0.0232285269909528	0.00474656772386531	0.00966118499615581	0.00441840515633551	0	0.018758133541443	0.00479883618834816	0	0.0149907034367493	0.0129711053310634	0.00863940369491483	0.00607126666758092	0	0.00733382980335189	0.00305479215001478	0.00301660865870279	0.0116181644018757	0.00804402777635289	0	0.0113720383946656	0.0112782836283357	0.00550934084735816	0	0.99786113491181	0.0736241662737639
unhealthy_sample_1	0.404427142160366	0.406563861457009	0.00815063758242298	0.00557173933069985	0.0158743875369488	0.00735388841136583	0.00702940074883648	0.0113712108768592	0	0.0129339795532878	0.00998446888385402	0	0.0125696014740979	0.0106621001567583	0.00863695329908805	0.00765082168178558	0	0.00352257025054418	0.00303495133738066	0.00691217374475875	0.0124257752958853	0.0119133645201438	0	0.00988068711277046	0.0178742301982777	0.0056560543868592	0	0.998386099463854	0.0658577572719835
unhealthy_sample_2	0.354319857293762	0.408297310133513	0.0171912953630586	0.00337009014098043	0.0266088177291947	0.00722205561147587	0.0230758121413904	0.00357342531616665	0	0.024429984475169	0	0	0.0172495241635819	0.029066466421468	0.00684843626503635	0	0.0056735407549257	0.00860117348304516	0	0.010621682823535	0.0137237375501043	0.00813430788043164	0	0.0118664091940475	0.0186016553716908	0.00152441788742276	0	0.993733037490035	0.116831805302277
unhealthy_sample_3	0.362557188997583	0.419836970069922	0.012970084019634	0.00429238450210625	0.0178137545208594	0.00534905243311429	0.0109903161780289	0.0143946059858341	0	0.0155635109461756	0.0139743137887692	0.00326724038486125	0.0242838190108745	0.0059101528794787	0.0127257957692818	0.00674669564276791	0	0.00854663948112169	0.00685124480460729	0.00614381982413263	0.0103144043368593	0.00933412650841361	0	0.00527696269178629	0.0135291844616277	0.00932773276216033	0	0.998110992601512	0.0703232807670494
unhealthy_sample_4	0.331387079578597	0.43572827361507	0.0197502341016281	0	0.00910514350558797	0.00601805423317762	0.0147545394307451	0.0108909827016957	0.00936518459962862	0.0100942397712602	0	0.0196401457715301	0.0233064607466059	0.00452348122970031	0.0125633262853825	0	0.00669831967630258	0.00550426720045264	0.00581346276432995	0.0066433625410695	0.0149856039730288	0.00950024647456434	0.0149211820458573	0	0.00659219146812688	0.0222142182856589	0	0.995189692026841	0.104816488596045
