,B cells,T cells,Myeloid cells,NK cells,"B cells, real","T cells, real","Myeloid cells, real","NK cells, real"
0,0.1174051048238918,0.4205195094738936,0.3927559611830147,0.0693194245192001,0.0880209753495572,0.6170914077258762,0.2451974059462664,0.0496902109782999
1,0.1150769845863709,0.42546991000716805,0.3955582171113455,0.0638948882951154,0.1023720193772409,0.6312798470682461,0.2238757243059453,0.0424724092485677
2,0.1193978006175882,0.4159518193014973,0.39882417657650043,0.0658262035044144,0.0756261403844835,0.6307863098781588,0.2529461653764918,0.0406413843608658
3,0.1196814422636702,0.4264694355000915,0.3837144084489137,0.0701347137873246,0.0871996704599542,0.6514928594280526,0.2239487550767663,0.0373587150352268
4,0.1101387091936098,0.4268108131585393,0.3991676362144657,0.0638828414333855,0.1048300625088361,0.6174733063370373,0.2343185551244959,0.0433780760296305
5,0.1607044896843362,0.3897602434107549,0.3837276978593831,0.0658075690455257,0.8326687519674026,0.1229813630888648,0.031302525214455,0.0130473597292775
6,0.1604473838017419,0.40290295445295315,0.3698496000590505,0.0668000616862546,0.84167288859518,0.112685408346403,0.0303956665318151,0.0152460365266017
7,0.16296736620078428,0.389025992498951,0.3810971178828362,0.06690952341742851,0.7851522109134464,0.1479108657272763,0.0475716612242228,0.0193652621350543
8,0.1542501005242193,0.3973250395423704,0.38435145788140657,0.0640734020520034,0.8154278547555873,0.1431781011752113,0.0307199689107811,0.0106740751584201
9,0.1514295986016661,0.3975772838270976,0.3870302450790218,0.0639628724922144,0.8228399978103219,0.1251574619822069,0.0380667394596717,0.0139358007477992
