Mixture	LFQ.intensity.imputed_B.memory_04_steady-state	LFQ.intensity.imputed_B.naive_04_steady-state	LFQ.intensity.imputed_B.plasma_04_steady-state	LFQ.intensity.imputed_mTregs_04_steady-state	LFQ.intensity.imputed_T4.naive_04_steady-state	LFQ.intensity.imputed_nTregs_04_steady-state	LFQ.intensity.imputed_T4.CM_04_steady-state	LFQ.intensity.imputed_T4.EM_04_steady-state	LFQ.intensity.imputed_T4.EMRA_04_steady-state	LFQ.intensity.imputed_Th1_04_steady-state	LFQ.intensity.imputed_Th17_04_steady-state	LFQ.intensity.imputed_Th2_04_steady-state	LFQ.intensity.imputed_T8.naive_04_steady-state	LFQ.intensity.imputed_T8.CM_04_steady-state	LFQ.intensity.imputed_T8.EM_04_steady-state	LFQ.intensity.imputed_T8.EMRA_04_steady-state	LFQ.intensity.imputed_mDC_04_steady-state	LFQ.intensity.imputed_pDC_04_steady-state	LFQ.intensity.imputed_Basophil_04_steady-state	LFQ.intensity.imputed_Eosinophil_04_steady-state	LFQ.intensity.imputed_Neutrophil_04_steady-state	LFQ.intensity.imputed_MO.classical_04_steady-state	LFQ.intensity.imputed_MO.intermediate_04_steady-state	LFQ.intensity.imputed_MO.nonclassical_04_steady-state	LFQ.intensity.imputed_NK.bright_04_steady-state	LFQ.intensity.imputed_NK.dim_04_steady-state	P-value	Correlation	RMSE
healthy_sample_0	0.0598226999693603	0.0383888552772986	0.0061186507418123	0.0326457545495069	0.0606675261074199	0.0258174856522286	0.107400639611387	0.0218599038902154	0.0196396570505318	0.0398075260664962	0.0219772107530944	0.0729576684761759	0.0711769942807312	0.0715758640249803	0.0574241433532848	0.0388954624715344	0.0130424998253832	0.00965647764260236	0.0160156474714023	0.012957900349269	0.0709959755803048	0.058013377181472	0.013497815356682	0.0140594574954561	0.0141576717109378	0.0314271351104323	0	0.998944736574252	0.0830636949317468
healthy_sample_1	0.0606983920943014	0.0216405017676631	0	0.0268551917190592	0.0808564256566121	0.0080923685430639	0.121493962610206	0.0305604098991672	0	0.0748556655346119	0.0335032248345365	0.0389048346248788	0.0755017502157868	0.0572150398215995	0.0696110291557086	0.0429930343590031	0.00421089869992618	0.013983110678552	0.0135302885329604	0.0145904045364571	0.0654557250937874	0.0625228683414627	0.00394376524095582	0.0199999205530976	0.0312971089104852	0.0276840785761173	0	0.999258608472752	0.0745951082594891
healthy_sample_2	0.0626202490761061	0.0322657428027647	0.00495521319445393	0.0222514918564165	0.0667967265517608	0.0126327801631075	0.12026840166443	0.0410940879488523	0.00985276234847236	0.0485735383378815	0.0261707831827335	0.06248072424618	0.0790893470774258	0.0304685934679298	0.0699292472524775	0.0477340767462405	0.00985200768602037	0.0128887296010763	0.0143341469901253	0.0155370822330052	0.0758093097888806	0.0689118298654043	0.00918750215587522	0.0158241652624727	0.0239199511983205	0.0165515093015864	0	0.999303962207063	0.0792578176685284
healthy_sample_3	0.059868638174648	0.0275868970887165	0.00310091845199919	0.0305853584346097	0.0755979135542644	0.0195353782053755	0.125423537928731	0.0216634683739103	0.00888193255837831	0.0610981223386835	0.0290826347636285	0.0413723667472464	0.0742407265320685	0.0586090643143995	0.0595101476397419	0.0499008622724454	0.00931856659361848	0.0109031582981192	0.0117270305377882	0.0168418961623291	0.0668426585331143	0.0615914200533714	0.00773781097549919	0.0167139059924284	0.0210197571145628	0.0312458283603219	0	0.999097561231958	0.0787316531356169
healthy_sample_4	0.0674342349240621	0.0245490403861765	0.00311206083421443	0.0219956621462479	0.0869652925205568	0.0193055157393938	0.117568608675039	0.0466816363815124	0	0.0489700637659688	0.0333003517793269	0.0475299394323356	0.048584083871844	0.0604148321794706	0.077414236344931	0.0356472523496207	0.00626993747787398	0.0105592644186216	0.0121592139974853	0.0140707912152725	0.072374689467206	0.0664224921939681	0.00731947633500606	0.0169545992734269	0.0295890590860053	0.0248076652044334	0	0.999037635331594	0.0807221344058098
unhealthy_sample_0	0.392976610106994	0.360914216200198	0.0179276047475031	0	0.0186087436867063	0.00766668088940623	0.00933512894097213	0	0.00756900866264603	0.0150220660561327	0.0007195016848345	0.033597358816363	0.0236644127536189	0	0.0148894737991045	0.00772665831759161	0.00833446093344566	0.00688395102997004	0.0107077844085163	0.00347776125358392	0.0179567615553702	0.0114335742089048	0.00420135544228831	0	0.00880485833762629	0.0175820281682229	0	0.994331503615922	0.114205483018077
unhealthy_sample_1	0.443262331107253	0.339306891510867	0.00994813108020125	0.00165581878443474	0.0256366119730159	0.00904847864034642	0.0253401733628152	0	0.00325874617275948	0.012482317405945	0	0.0166141865862455	0.0187399127768805	0.0129743984052202	0.0142985063817563	0.00793270380340251	0.00165465711611883	0.00106485927590243	0.00688023025039103	0.000800233189119731	0.0140679933106259	0.0110983926736445	0	0.00120561723705703	0.00752742002350729	0.0152013889324904	0	0.99694623137194	0.0867471689947825
unhealthy_sample_2	0.434418814102945	0.339551938184048	0.0136558472886842	0	0.0380387925258669	0.0130260914059957	0.0190871988937935	0	0	0.0161679287580107	0	0.0137123158361971	0.0113171496883725	0	0.0119780385546478	0.00701583830889443	0.00676368342976399	0	0.00923205521552127	0	0.0148690165449575	0.00836898600939921	0	0.00533205970301524	0.0154642420881507	0.0220000034617364	0	0.993292102826917	0.121507351263836
unhealthy_sample_3	0.472943087247142	0.259214907681149	0.0184499791173369	0.000514973513009903	0.046373264037402	0.0171068907518756	0.020881164983393	0.00327488609155483	0	0.0234218871492711	0.00174974554009387	0.00517797349037172	0.0104947381459594	0.00743572526336896	0.0190217814963968	0.00274148198268795	0.0105134519649464	0.000653495024276399	0.0101486455559361	0	0.016060099840834	0.0047979091929277	0	0.00923137499317442	0.0119453605639155	0.0278471763729762	0	0.987933475805294	0.159110790243751
unhealthy_sample_4	0.506679850738992	0.297478731229165	0.0148013359932465	0	0.0194746187668692	0.00408208175490662	0.0137057399926587	0	0.00969251477888249	0.0151103375954687	0	0.0181673576147205	0.0233269716294322	0.00563019480835958	0.0110487453509856	0.0063648283513853	0.00343128540081792	0.00251080785577064	0.00578363763436506	0.00172529700491239	0.0130914390631793	0.00711781613700181	0.000682363379725346	0	0.00452825854926881	0.0155657863698866	0	0.995924513170261	0.097979898587286
